actors	assoc_producers	average_per_theatre	cinematographers	composers	directors	distributor	domestic	exec_producers	foreign	genre	gross	gross2	gross_to_date	line_producers	mpaa_rating	producers	production_budget	rank	release_date	runtime	theaters	theatre_change	title	week	week_number	week_over_week_change	worldwide	writers
		3092.0				Cinedigm Entertainment	20584.0			Documentary	9276.0	3907.0	9276.0		Unrated			76.0	2013-08-30	84.0	3.0		Our Nixon (2013)	2013-08-30	1.0			
Tim Robbins,Derek Luke		2013.0			Phillip Noyce	Focus Features	4299773.0		1410463.0	Drama	2626559.0	1406120.0	2626559.0		PG-13	Tim Bevan,Eric Fellner,Anthony Minghella,Sydney Pollack		13.0	2006-10-27	102.0	1305.0		Catch a Fire (2006)	2006-10-27	1.0		5710236.0	
		9763.0				Eros	1183658.0		1156892.0	Comedy	800587.0	299707.0	800587.0		Unrated			19.0	2010-04-30	135.0	82.0		Housefull (2010)	2010-04-30	1.0		2340550.0	
Monica Bellucci,Bruce Willis		7405.0		Hans Zimmer	Antoine Fuqua	Sony (Revolution)	43734876.0		42733286.0	Action Drama	22015820.0	11470173.0	22015820.0		R	Ian Bryce,Joe Roth,Cathy Schulman	75000000.0	2.0	2003-03-07	118.0	2973.0		Tears of the Sun (2003)	2003-03-07	1.0		86468162.0	
Adam Sandler,Andy Samberg,Leighton Meester,Vanilla Ice,Milo Ventimiglia,James Caan,Susan Sarandon		6693.0		Rupert Gregson-Williams	Sean Anders	Sony / Columbia	36931089.0		20788004.0	Comedy	20280383.0	11898365.0	20280383.0		R	Allen Covert,Jack Giarraputo,Tim Herlihy,Heather Parry,Adam Sandler	70000000.0	4.0	2012-06-15	114.0	3030.0		That's My Boy (2012)	2012-06-15	1.0		57719093.0	David Caspe
Martin Landau,Ellen Burstyn,Adam Scott,Elizabeth Banks						Monterey Media, Inc.	127564.0		105519.0	Drama	13464.0	5884.0	13464.0		PG				2010-09-10	92.0			Lovely, Still (2010)	2010-09-03	0.0		233083.0	
		7404.0				International Film Circuit	242707.0			Documentary	7404.0	29069.0	7404.0		Unrated			85.0	2011-03-23	88.0	1.0		My Perestroika (2011)	2011-03-18	0.0			
Danny Glover,Willem Dafoe,John Corbett		4512.0				Paramount	14587732.0			War	6718827.0	3635912.0	6718827.0		PG-13	Ralph Winter	35000000.0	5.0	1991-01-18	114.0	1489.0		Flight of the Intruder (1991)	1991-01-18	1.0			
Robin Williams				Danny Elfman		Buena Vista	92977226.0		85000000.0	Family Comedy	9166824.0	29556061.0	9166824.0		PG	John Hughes		6.0	1997-11-26	93.0			Flubber (1997)	1997-11-21	0.0		177977226.0	John Hughes
		9969.0				Empire	40029.0			Foreign	9969.0	6567.0	9969.0		Unrated			83.0	2004-03-05	94.0	1.0		La Vie Promise (2004)	2004-03-05	1.0		40029.0	
Jason Bateman		824.0				Radius-TWC	101531.0			Documentary	76676.0	14707.0	76676.0		G			39.0	2015-07-31	94.0	93.0		A LEGO Brickumentary (2015)	2015-07-31	1.0			
		33546.0				Sony Classics	1775316.0			Foreign	100639.0	81072.0	100639.0		PG			36.0	2013-05-24	90.0	3.0		Fill the Void (2013)	2013-05-24	1.0		1775316.0	
		12030.0				IFC	46714.0			Foreign	24059.0	16068.0	24059.0		Unrated			63.0	2010-08-27	100.0	2.0		Change of Plans (2010)	2010-08-27	1.0			
Orlando Jones,Dominic Purcell		3157.0		John Frizzell		Buena Vista	10597734.0		4693543.0	Horror Thriller	7716473.0	2472647.0	7716473.0		R	Gavin Polone		8.0	2007-01-12	94.0	2444.0		Primeval (2007)	2007-01-12	1.0		15291277.0	
Mel Gibson		8061.0		James Horner	Mel Gibson	Warner Bros.	24760338.0			Drama	6972837.0	6380237.0	6972837.0		PG-13			3.0	1993-08-27	114.0	865.0		The Man Without a Face (1993)	1993-08-27	1.0		24760338.0	
		2054.0				Lot 47	3789952.0		1398337.0	Foreign	39018.0	42744.0	962687.0		R			57.0	2002-04-12	172.0	19.0		The Fast Runner (Atanarjuat) (2002)	2002-05-24	7.0		5188289.0	
		18505.0			David Lynch	Buena Vista	6203044.0			Drama	129534.0	361502.0	129534.0		G			38.0	1999-10-15	111.0	7.0		The Straight Story (1999)	1999-10-15	1.0		6203044.0	
Sanaa Lathan,Wesley Snipes		10254.0	Theo Van de Sande	Mark Isham		New Line	70087718.0		61095812.0	Action Horror	23810646.0	14955953.0	23810646.0		R	Avi Arad,Stan Lee		1.0	1998-08-21	120.0	2322.0		Blade (1998)	1998-08-21	1.0		131183530.0	David S. Goyer
Brian Cox,Owen Wilson		11664.0		Marco Beltrami		Artisan	370668.0			Unknown	58318.0	41379.0	58318.0		R			57.0	1999-09-10	111.0	5.0		The Minus Man (1999)	1999-09-10	1.0			
		14601.0		Joby Talbot	Garth Jennings	Paramount Vantage	1785505.0		9084744.0	Comedy	73003.0	213842.0	73003.0		PG-13			47.0	2008-05-02	96.0	5.0		Son of Rambow (2008)	2008-05-02	1.0		10870249.0	
Rachel McAdams,Channing Tatum,Sam Neill,Scott Speedman,Jessica Lange		20935.0		Michael Brook,Rachel Portman	Michael Sucsy	Sony / Screen Gems	125014030.0		71100540.0	Drama	61926837.0	31080506.0	61926837.0		PG-13	Gary Barber,Roger Birnbaum,J. Miles Dale,Jonathan Glickman,Paul Taublieb	30000000.0	1.0	2012-02-10	104.0	2958.0		The Vow (2012)	2012-02-10	1.0		196114570.0	Abby Kohn,Marc Silverstein,Michael Sucsy
Christina Ricci,Rosie O'Donnell,Thora Birch,Melanie Griffith,Gaby Hoffman,Demi Moore,Bonnie Hunt,Brendan Fraser		5672.0		Cliff Eidelman	Lesli Linka Glatter	New Line	27112329.0		10479345.0	Comedy / Drama	8915624.0	5370849.0	8915624.0		PG-13			2.0	1995-10-20	102.0	1572.0		Now and Then (1995)	1995-10-20	1.0		37591674.0	
Linus Roache		8588.0				Roadside Attractions	1029655.0		287067.0	Period Drama	68707.0	144525.0	68707.0		PG-13			49.0	2008-05-09	98.0	8.0		Before the Rains (2008)	2008-05-09	1.0		1316722.0	
Maggie Gyllenhaal		6380.0				First Independent Pictures	150142.0		21913.0	Comedy	51037.0	25654.0	51037.0		R		500000.0	52.0	2006-06-23	87.0	8.0		The Great New Wonderful (2006)	2006-06-23	1.0		172055.0	
Rachel Weisz		2264.0				Focus Features	55835.0			Unknown	15850.0	4525.0	15850.0		R			55.0	2001-04-06	86.0	7.0		Beautiful Creatures (2001)	2001-04-06	1.0		55835.0	
Zac Efron,Kim Basinger,Amanda Crew,Ray Liotta,Donal Logue		6915.0		Rolfe Kent	Burr Steers	Universal	31162545.0		17028159.0	Drama	18796130.0	7848400.0	18796130.0		PG-13	Marc Platt	44000000.0	6.0	2010-07-30	90.0	2718.0		Charlie St. Cloud (2010)	2010-07-30	1.0		48190704.0	
		12218.0				IFC	21766.0		11451.0	Comedy / Drama	12218.0	5993.0	12218.0		Unrated			64.0	2010-05-14	100.0	1.0		Daddy Longlegs (2010)	2010-05-14	1.0		33217.0	
Emma Thompson				Michael Kamen		Fine Line	870290.0			Drama	14243.0	45691.0	14243.0		R			19.0	1997-12-25	108.0			The Winter Guest (1997)	1997-12-19	0.0			
		1318.0				Strand	52164.0			Foreign	2636.0	15318.0	2636.0		Unrated			98.0	2014-03-19	92.0	2.0		The Missing Picture (2014)	2014-03-14	0.0			
Ice Cube,Adam Scott		5191.0		Trevor Rabin		Warner Bros.	21215059.0		25331138.0	Action	12786313.0	5452815.0	12786313.0		PG-13	Neal H. Moritz	40000000.0	5.0	2004-01-16	81.0	2463.0		Torque (2004)	2004-01-16	1.0		46546197.0	
Albert Brooks,Ellen DeGeneres,Willem Dafoe,Eric Bana,Geoffrey Rush		28884.0		Thomas Newman	Andrew Stanton,Lee Unkrich	Buena Vista	380843261.0		555900000.0	Animation	97454140.0	65648588.0	97454140.0		G	John Lasseter	94000000.0	1.0	2003-05-30	104.0	3374.0		Finding Nemo (2003)	2003-05-30	1.0		936743261.0	Bob Peterson,David Reynolds,Andrew Stanton
Bryce Dallas Howard,Willem Dafoe,Danny Glover,Chloe Sevigny		10148.0			Lars Von Trier	IFC	78378.0		596540.0	Drama	20296.0	14976.0	20296.0		Unrated		14200000.0	64.0	2006-01-27	139.0	2.0		Manderlay (2006)	2006-01-27	1.0		674918.0	
		11675.0				APD/Cinema Conservancy	17992.0			Documentary	11675.0	923.0	11675.0		Unrated			76.0	2013-08-02		1.0		Jamel Shabazz Street Photographer (2013)	2013-08-02	1.0			
Dustin Hoffman,Emma Thompson,Eileen Atkins,Kathy Baker,Liane Balaban,James Brolin,Richard Schiff		5946.0				Overture Films	14889042.0		17672279.0	Romance	35674.0	213067.0	35674.0		PG-13			54.0	2008-12-25	99.0	6.0		Last Chance Harvey (2008)	2008-12-19	0.0		32561321.0	
		20135.0				Rainbow Releasing			107370.0	Comedy	80538.0	49069.0	80538.0		PG			42.0	2001-06-15	91.0	4.0		Monty Python and the Holy Grail (re-issue) (2001)	2001-06-15	1.0		107370.0	
Christopher Plummer,Lynn Redgrave,Isabella Rossellini		4872.0				New Yorker	246574.0			Animation	4872.0	19966.0	4872.0		Unrated			84.0	2010-09-01	82.0	1.0		My Dog Tulip (2010)	2010-08-27	0.0			
Demi Moore,Bruce Willis		14114.0		John Frizzell	Mike Judge	Paramount	63118386.0			Animation	30910239.0	17483763.0	30910239.0		PG-13		12000000.0	1.0	1996-12-20	80.0	2190.0		Beavis and Butt-Head Do America (1996)	1996-12-20	1.0			Mike Judge
		1304.0				Film Movement	1505.0			Drama	1304.0	201.0	1304.0		Unrated			93.0	2015-07-10	110.0	1.0		Stations of the Cross (2015)	2015-07-10	1.0		1505.0	
		13804.0		Jerry Goldsmith		Warner Bros.	153083102.0			Horror Comedy	20857921.0	22487211.0	20857921.0		PG	Kathleen Kennedy,Frank Marshall,Steven Spielberg		2.0	1984-06-08	106.0	1511.0		Gremlins (1984)	1984-06-08	1.0			
		7202.0				UTV Communications	1223240.0			Foreign	532915.0	394808.0	532915.0		Unrated			23.0	2004-12-17	180.0	74.0		Swades (2004)	2004-12-17	1.0		1223240.0	
		58463.0				New Line	7532911.0			Drama	233850.0	185024.0	233850.0		R			17.0	1992-12-25	112.0	4.0		Damage (1992)	1992-12-25	1.0			David Hare
Richard E. Grant,Samantha Mathis,Judi Dench,Ian McKellen		3669.0				Gramercy	218626.0			Unknown	80718.0	45441.0	80718.0		PG			17.0	1996-03-22	110.0	22.0		Jack and Sarah (1996)	1996-03-22	1.0			
		3241.0				Buena Vista	8153677.0			Unknown	4245955.0	1876221.0	4245955.0		G			10.0	1989-08-18	83.0	1310.0		Cheetah (1989)	1989-08-18	1.0			
Laura Dern,Jeremy Irons,Harry Dean Stanton,Justin Theroux		5245.0			David Lynch	518 Media	861355.0		3176222.0	Drama / Thriller	10489.0	44676.0	10489.0		R	David Lynch		74.0	2006-12-06	179.0	2.0		Inland Empire (2006)	2006-12-01	0.0		4037577.0	David Lynch
Kevin Bacon,Chris Penn,Sarah Jessica Parker		7398.0				Paramount	80035402.0			Music Drama	10239517.0	8075426.0	10239517.0		PG	Craig Zadan	8200000.0	1.0	1984-02-17	107.0	1384.0		Footloose (1984)	1984-02-17	1.0			
Taylor Lautner,Lily Collins,Alfred Molina,Jason Isaacs,Maria Bello,Michael Nyqvist,Sigourney Weaver,Elisabeth Rohm		4326.0		Ed Shearmur	John Singleton	Lionsgate	28087155.0		54000000.0	Action	13489188.0	6979954.0	13489188.0		PG-13	Patrick Crowley,Doug Davison,Roy Lee	35000000.0	4.0	2011-09-23	106.0	3118.0		Abduction (2011)	2011-09-23	1.0		82087155.0	
Christopher Walken		3985.0	Wally Pfister			Lot 47	384098.0			Crime Comedy	59776.0	44174.0	59776.0		R			45.0	2002-02-08	104.0	15.0		Scotland, PA (2002)	2002-02-08	1.0			
		6106.0				Variance Films	55824.0			Documentary	6106.0	8083.0	6106.0		Unrated			87.0	2013-07-12	79.0	1.0		Terms and Conditions May Apply (2013)	2013-07-12	1.0			
Craig T. Nelson		4151.0		Randy Edelman		Columbia	8508843.0			Unknown	4001687.0	2210893.0	4001687.0		PG			5.0	1989-03-24	100.0	964.0		Troop Beverly Hills (1989)	1989-03-24	1.0			
		3284.0				IFC	59100.0		5841992.0	Foreign	19706.0	9748.0	19706.0		Unrated			65.0	2012-01-27	110.0	6.0		Declaration of War (2012)	2012-01-27	1.0		5901092.0	
		13284.0			Jean-Luc Godard	Rialto	43763.0			Foreign	13284.0	15346.0	13284.0		Unrated			72.0	2013-09-06	102.0	1.0		Contempt (2013 re-release) (2013)	2013-09-06	1.0			
		4186.0				Vineyard Distribution	2025032.0			Period Drama	858163.0	387235.0	858163.0		PG-13		6500000.0	19.0	2005-10-21	100.0	205.0		The Work and the Glory II: American Zion (2005)	2005-10-21	1.0			
		9636.0				Excel	1325092.0			Period Drama	423990.0	107690.0	423255.0		PG		6500000.0	21.0	2006-11-22	93.0	44.0		The Work and the Glory III: A House Divided (2006)	2006-11-24	1.0			
Jason Statham,John Rhys-Davies,Ray Liotta,Leelee Sobieski,Ron Perlman,Claire Forlani,Matthew Lillard,Burt Reynolds		2193.0			Uwe Boll	Freestyle Releasing	4775656.0		8322259.0	Fantasy	3578420.0	1197236.0	3578420.0		PG-13			14.0	2008-01-11	124.0	1632.0		In the Name of the King: A Dungeon Siege Tale (2008)	2008-01-11	1.0		13097915.0	
Pierce Brosnan,Rene Russo		8610.0			John McTiernan	MGM	69305181.0		55000000.0	Romantic Thriller	20896461.0	14317584.0	20896461.0		R	Michael Tadross	48000000.0	4.0	1999-08-06	113.0	2427.0		The Thomas Crown Affair (1999)	1999-08-06	1.0		124305181.0	Leslie Dixon,Kurt Wimmer
		7459.0				Reel Source	19712.0			Documentary	7459.0	7963.0	7459.0		Unrated			81.0	2008-05-30	90.0	1.0		Trying to Get Good: The Jazz Odyssey of Jack Sheldon (2008)	2008-05-30	1.0			
Michael J. Fox ,Sally Field		48429.0				Buena Vista	41833324.0			Family Adventure	96857.0	9667708.0	96857.0		G	Jeffrey Chernov		18.0	1993-02-05	84.0	2.0		Homeward Bound: The Incredible Journey (1993)	1993-02-05	1.0			Linda Woolverton
Kristen Bell,Krysten Ritter,Ken Marino		8126.0				Warner Bros.	3322127.0		194900.0	Comedy	2364744.0	659407.0	2364744.0		PG-13	Joel Silver	6000000.0	12.0	2014-03-14	107.0	291.0		Veronica Mars (2014)	2014-03-14	1.0		3517027.0	
		2634.0				Submarine Deluxe	11740.0			Comedy	2634.0	1088.0	2634.0		Unrated			81.0	2011-11-18	90.0	1.0		Rid of Me (2011)	2011-11-18	1.0			
		4090.0		William Ross		Panorama	63652.0			Unknown	4090.0	12269.0	4090.0		PG			121.0	2004-04-30	100.0	1.0		Her Majesty (2004)	2004-04-30	1.0			
		4580.0				Submarine Deluxe	6950.0			Documentary	4580.0	2370.0	4679.0		Unrated			86.0	2012-11-30	105.0	1.0		Love, Marilyn (2012)	2012-11-30	1.0			
Michelle Pfeiffer,Kathy Bates,Rupert Friend,Felicity Jones		4738.0	Darius Khondji	Alexandre Desplat	Stephen Frears	Miramax	2715657.0		6650570.0	Romance	634915.0	589825.0	634915.0		R		23000000.0	21.0	2009-06-26	100.0	134.0		Cheri (2009)	2009-06-26	1.0		9366227.0	Christopher Hampton
Zhang Ziyi,Ken Watanabe,Michelle Yeoh,Gong Li		107999.0	Dion Beebe	John Williams	Rob Marshall	Sony / Columbia	57490508.0		104752454.0	Period Drama	971989.0	2117646.0	971989.0		PG-13	Gary Barber,Roger Birnbaum,Bobby Cohen,Lucy Fisher,Steven Spielberg,Patricia Whitcher,Douglas Wick	85000000.0	14.0	2005-12-09	144.0	9.0		Memoirs of a Geisha (2005)	2005-12-09	1.0		162242962.0	Robin Swicord,Doug Wright,Akiva Goldsman
Peter Berg		3323.0			Wes Craven	Universal	16554699.0			Horror	5925295.0	4331655.0	5925295.0		R			2.0	1989-10-27	110.0	1783.0		Shocker (1989)	1989-10-27	1.0			Wes Craven
		1506.0				Strand	32677.0		490740.0	Documentary	1506.0	8980.0	1506.0		Unrated			87.0	2009-01-21	72.0	1.0		Of Time and the City (2009)	2009-01-16	0.0		523417.0	
Allen Covert,Linda Cardellini,Joel David Moore,Nick Swardson,Jonah Hill,David Spade,Rob Schneider		2025.0				Fox	6090172.0		476105.0	Comedy	4080816.0	1719204.0	4080816.0		R	Jack Giarraputo,Adam Sandler,Paul Schwake		13.0	2006-01-06	96.0	2015.0		Grandma's Boy (2006)	2006-01-06	1.0		6566277.0	
		4192.0				First Run	241772.0		455203.0	Documentary	83842.0	58310.0	83843.0		Unrated			50.0	2006-10-06	135.0	20.0		49 Up (2006)	2006-10-06	1.0		696975.0	
		6649.0				Arthouse Films	8939.0		1036.0	Documentary	6649.0	2290.0	6649.0		Unrated			99.0	2007-10-19	77.0	1.0		Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe (2007)	2007-10-19	1.0		9975.0	
		11847.0				Music Box Films	258237.0			Documentary	47387.0	51920.0	47387.0		PG-13			61.0	2014-09-12	95.0	4.0		The Green Prince (2014)	2014-09-12	1.0		258237.0	
Keegan-Michael Key,Ed Helms,Leslie Mann,Christina Applegate,Chris Hemsworth,Chevy Chase		1910.0		Mark Mothersbaugh	John Francis Daley,Jonathan M. Goldstein	Warner Bros. (New Line)	58884188.0		46000000.0	Comedy	6322334.0	21857446.0	6322334.0		R	Chris Bender,David Dobkin	31000000.0	9.0	2015-07-29	99.0	3310.0		Vacation (2015)	2015-07-24	0.0		104884188.0	John Francis Daley,Jonathan M. Goldstein
		40946.0				Well Go USA	415775.0		32100000.0	Foreign	40946.0	180989.0	40946.0		Unrated			60.0	2014-09-05	130.0	1.0		The Pirates (2014)	2014-09-05	1.0		32515775.0	
Virginie Ledoyen		9732.0				Music Box Films	535499.0		2400938.0	Foreign	38929.0	60274.0	38929.0		Unrated			59.0	2009-03-27	102.0	4.0		Shall We Kiss? (2009)	2009-03-27	1.0		2936437.0	
		5123.0			Kelly Reichardt	Oscilloscope Pictures	11553.0			Drama	5123.0	1326.0	5123.0		Unrated			88.0	2016-03-11	81.0	1.0		River of Grass (2016)	2016-03-11	1.0			Kelly Reichardt
		207.0		David Hirschfelder		Regent Releasing	594.0			Historical Drama	207.0	137.0	207.0		R				2010-10-29	112.0	1.0		Shake Hands with the Devil (2010)	2010-10-29	1.0			
Beau Bridges,Chuck Norris		5222.0		Alan Silvestri	Aaron Norris	Triumph	17180393.0			Family Adventure	328960.0	661143.0	328960.0		PG	Don Carmody		17.0	1993-04-09	101.0	63.0		Sidekicks (1993)	1993-04-09	1.0			
		8254.0				Samuel Goldwyn	144501.0			Foreign	8254.0	13051.0	8254.0		Unrated			76.0	2015-04-17	86.0	1.0		Tangerines (2015)	2015-04-17	1.0		144501.0	
		29496.0				Ariztical Entertainment	155212.0			Comedy	29496.0	19185.0	29496.0		Unrated			72.0	2005-03-18	90.0	1.0		Eating Out (2005)	2005-03-18	1.0			
Kurt Russell,Dakota Fanning		5601.0		John Debney		DreamWorks	32751093.0		5990639.0	Family	11241483.0	7785495.0	11241483.0		PG	Jon Jashni,Bill Johnson,Brian Robbins,Michael Tollin	32000000.0	2.0	2005-10-21	102.0	2007.0		Dreamer: Inspired by a True Story (2005)	2005-10-21	1.0		38741732.0	John Gatins
Will Ferrell		5609.0				Paramount	30636478.0			Comedy	10898821.0	6618418.0	10898821.0		PG-13	Lorne Michaels,Robert K. Weiss	34000000.0	5.0	1999-10-08	82.0	1943.0		Superstar (1999)	1999-10-08	1.0			Steve Koren
Doug E. Doug,Christina Ricci		3994.0			Bob Spiers	Buena Vista	18301610.0			Family Comedy	7553511.0	4224415.0	7553511.0		PG	Robert Simonds		6.0	1997-02-14	89.0	1891.0		That Darn Cat (1997)	1997-02-14	1.0			Scott Alexander,Larry Karaszewski
						IMAX	3328240.0			IMAX	410100.0	945885.0	410100.0		Unrated			25.0	1999-10-29				Fifty (IMAX) (1999)	1999-10-29	1.0			
Frankie Muniz		6358.0		John Frizzell	William Brent Bell	Buena Vista	23086480.0		4018615.0	Horror	12773895.0	5509896.0	12773895.0		PG-13	Gary Barber,Roger Birnbaum,Adam Del Deo,Jonathan Glickman,Matthew Peterman,Peter Schlessel,James D. Stern		4.0	2006-03-24	85.0	2009.0		Stay Alive (2006)	2006-03-24	1.0		27105095.0	William Brent Bell,Matthew Peterman
Don Cheadle,Sophie Okonedo,Nick Nolte,Joaquin Phoenix		6042.0		Rupert Gregson-Williams		United Artists	23530892.0		10351351.0	Drama	42295.0	242130.0	42295.0		PG-13			53.0	2004-12-22	110.0	7.0		Hotel Rwanda (2004)	2004-12-17	0.0		33882243.0	
Gael Garcia Bernal		17162.0				IDP	5717044.0		21279694.0	Foreign	737962.0	1071804.0	737962.0		R			17.0	2002-11-15	120.0	43.0		El Crimen del Padre Amaro (2002)	2002-11-15	1.0		26996738.0	
Isabelle Huppert,Jeremie Renier		10898.0				New Yorker	62897.0		482576.0	Foreign	21795.0	16084.0	21795.0		Unrated			71.0	2007-05-18	105.0	2.0		Private Property (2007)	2007-05-18	1.0		545473.0	
		3343.0				New Line	9747988.0			Unknown	3493424.0	2745455.0	3493424.0		R			6.0	1987-10-30	98.0	1045.0		The Hidden (1987)	1987-10-30	1.0			
Sean Connery,Ian Holm,Jim Broadbent		11323.0			Terry Gilliam	Embassy	42365581.0			Adventure Comedy	9296223.0	26032502.0	9296223.0		PG			1.0	1981-11-06	115.0	821.0		Time Bandits (1981)	1981-11-06	1.0			Terry Gilliam
		4523.0				Eros	817192.0			Foreign	728150.0	89042.0	728150.0		Unrated			18.0	2014-05-23	110.0	161.0		Kochadaiiyaan (2014)	2014-05-23	1.0		817192.0	
Michelle Pfeiffer,Matthew Modine,Dean Stockwell,Alec Baldwin		6160.0			Jonathan Demme	Orion Pictures	21486757.0			Crime Comedy	5075880.0	3604979.0	5075880.0		R			7.0	1988-08-19	104.0	824.0		Married to the Mob (1988)	1988-08-19	1.0			
		8350.0				TLA Releasing	72234.0			Drama	16700.0	6834.0	16700.0		Unrated			79.0	2005-09-23	88.0	2.0		Dorian Blues (2005)	2005-09-23	1.0		72234.0	
		23006.0			Denis Villeneuve	Sony Classics	2071334.0		1477434.0	Foreign	69017.0	91437.0	69017.0		R		6800000.0	48.0	2011-04-22	130.0	3.0		Incendies (U.S. only) (2011)	2011-04-22	1.0		3548768.0	Denis Villeneuve
		13272.0				Paladin/Unison	256211.0		8365324.0	Comedy / Drama	26543.0	24571.0	26543.0		Unrated			67.0	2012-03-02	87.0	2.0		Boy (2012) (2012)	2012-03-02	1.0		8621535.0	
		5104.0	Daniel Pearl		William Brent Bell	STX Entertainment	35819556.0		28368811.0	Horror	13633916.0	9163768.0	13633916.0		PG-13		10000000.0	5.0	2016-01-22	98.0	2671.0		The Boy (2016) (2016)	2016-01-22	1.0		64188367.0	
		5711.0				Artmattan Prods.	8453.0			Foreign	5711.0	2742.0	5711.0		Unrated			92.0	2007-04-20	90.0	1.0		Goodbye Momo (2007)	2007-04-20	1.0			
Adrien Brody,James Caan,Marcia Gay Harden,Lucy Liu,Blythe Danner		7310.0			Tony Kaye	Tribeca Film	72689.0			Drama	14619.0	13458.0	14619.0		Unrated	Greg Shapiro		76.0	2012-03-16	100.0	2.0		Detachment (2012)	2012-03-16	1.0		72689.0	
		1406.0				First Run	87490.0		8306625.0	Foreign	2812.0	7361.0	2812.0		Unrated			104.0	2005-12-09	95.0	2.0		Go for Zucker (2005)	2005-12-09	1.0		8394115.0	
		3423.0				Paramount	10435015.0			Unknown	4107778.0	2584166.0	4107778.0		R	Jerry Bruckheimer		2.0	1984-10-19	99.0	1200.0		Thief of Hearts (1984)	1984-10-19	1.0			
		8087.0				Distrib Films	75531.0		1200000.0	Foreign	16173.0	23453.0	16172.0		Unrated			67.0	2014-03-21	105.0	2.0		Just a Sigh (2014)	2014-03-21	1.0		1275531.0	
		9298.0				First Run	32203.0			Documentary	9298.0	8203.0	9298.0		Unrated			72.0	2007-01-26	81.0	1.0		Sacco and Vanzetti (2007)	2007-01-26	1.0			
Jack Nicholson,Meryl Streep		32395.0				TriStar	7393346.0			Unknown	64789.0	83979.0	64789.0		R			19.0	1987-12-18	144.0	2.0		Ironweed (1987)	1987-12-18	1.0			
		1306.0				First Run	5195.0			Documentary	1306.0	1622.0	1306.0		Unrated			105.0	2016-04-07	85.0	1.0		The Dying of the Light (2016)	2016-04-01	0.0			
		16629.0				Menemsha	1745778.0			Comedy / Drama	49887.0	52298.0	1128893.0		R			52.0	2001-03-16	94.0	3.0		The Debut (2001)	2002-01-25	46.0			
John Malkovich,Willem Dafoe,Cary Elwes,Catherine McCormack,Eddie Izzard						Lions Gate	8293784.0		2861430.0	Horror Comedy	490484.0	134182.0	490484.0		R	Paul Brooks,Nicolas Cage		26.0	2000-12-29	93.0			Shadow of the Vampire (2000)	2000-12-22	0.0		11155214.0	
Russell Crowe		2461.0	Peter Deming	Carter Burwell	Jay Roach	Buena Vista	8891623.0			Sports Comedy	4116830.0	2524337.0	4116830.0		R	Shauna Robertson	28000000.0	8.0	1999-10-01	119.0	1673.0		Mystery, Alaska (1999)	1999-10-01	1.0			
		9607.0				Rialto	60891.0			Horror	9607.0	7540.0	9607.0		R			88.0	2013-09-27	94.0	1.0		The Wicker Man - Final Cut (2013)	2013-09-27	1.0			
Breckin Meyer,Kurt Russell		5562.0			John Carpenter	Paramount	25477365.0			Sci-Fi Action	12858407.0	6312733.0	12858407.0		R			4.0	1996-08-09	105.0	2312.0		Escape From L.A. (1996)	1996-08-09	1.0			
Michael Douglas,Tobey Maguire,Frances McDormand,Robert Downey, Jr.,Katie Holmes		23967.0	Dante Spinotti	Christopher Young	Curtis Hanson	Paramount	19393557.0		14033031.0	Comedy / Drama	47934.0	7270846.0	47934.0		R	Scott Rudin	55000000.0	59.0	2000-02-23	111.0	2.0		Wonder Boys (2000)	2000-02-18	0.0		33426588.0	Steve Kloves
Sharon Leal,Boris Kodjoe,William Levy,Tyson Beckford,Emayatzy Corinealdi		11076.0		Aaron Zigman	Bille Woodruff	Lionsgate	17390770.0			Drama	9370454.0	4466248.0	9370454.0		R	Paul Hall		8.0	2014-10-10	105.0	846.0		Addicted (2014)	2014-10-10	1.0		17390770.0	Ernie Barbarash,Christina Welsh
